image_path,action_num,Joint_1,Joint_2,Joint_3,Joint_4,r_joint
/home/gov_laptop/ArmDemo/FullArmPics/pic1.jpeg,4,0.0,-0.4146902232,2.05250716533333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic2.jpeg,4,0.0,-0.4146902232,2.05250716533333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic3.jpeg,4,-0.129852494133333,-0.410501433066667,2.0483183752,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic4.jpeg,4,-0.129852494133333,-0.410501433066667,2.0483183752,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic5.jpeg,5,-0.129852494133333,-0.410501433066667,2.0483183752,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic6.jpeg,5,-0.255516198133333,-0.393746272533333,2.03994079493333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic7.jpeg,5,-0.255516198133333,-0.393746272533333,2.03994079493333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic8.jpeg,5,-0.255516198133333,-0.393746272533333,2.03994079493333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic9.jpeg,5,-0.2261946672,-0.309970469866667,1.9854865232,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic10.jpeg,5,-0.2261946672,-0.309970469866667,1.9854865232,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic11.jpeg,5,-0.205250716533333,-0.230383457333333,1.92684346133333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic12.jpeg,5,-0.184306765866667,-0.1507964448,1.8598228192,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic13.jpeg,4,-0.184306765866667,-0.1507964448,1.8598228192,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic14.jpeg,4,-0.167551605333333,-0.071209432266667,1.79280217706667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic15.jpeg,4,-0.167551605333333,-0.071209432266667,1.79280217706667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic16.jpeg,5,-0.251327408,-0.058643061866667,1.77604701653333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic17.jpeg,5,-0.2890265192,-0.046076691466667,1.76766943626667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic18.jpeg,2,-0.268082568533333,0.029321530933333,1.69227121386667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic19.jpeg,2,-0.268082568533333,0.029321530933333,1.69227121386667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic20.jpeg,2,-0.268082568533333,0.029321530933333,1.69227121386667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic21.jpeg,2,-0.268082568533333,0.041887901333333,1.75510306586667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic22.jpeg,2,-0.268082568533333,0.054454271733333,1.75510306586667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic23.jpeg,2,-0.268082568533333,0.062831852,1.81374612773333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic24.jpeg,5,-0.268082568533333,0.062831852,1.81374612773333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic25.jpeg,5,-0.268082568533333,0.092153382933333,1.86820039946667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic26.jpeg,5,-0.251327408,0.1633628152,1.7844245968,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic27.jpeg,5,-0.251327408,0.1633628152,1.7844245968,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic28.jpeg,5,-0.242949827733333,0.196873136266667,1.74253669546667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic29.jpeg,5,-0.2261946672,0.268082568533333,1.70064879413333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic30.jpeg,5,-0.2261946672,0.268082568533333,1.65457210266667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic31.jpeg,5,-0.2261946672,0.268082568533333,1.65457210266667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic32.jpeg,5,-0.2136282968,0.3392920008,1.56241871973333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic33.jpeg,5,-0.205250716533333,0.376991112,1.51215323813333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic34.jpeg,2,-0.205250716533333,0.376991112,1.51215323813333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic35.jpeg,2,-0.196873136266667,0.448200544266667,1.4074334848,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic36.jpeg,2,-0.196873136266667,0.448200544266667,1.4074334848,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic37.jpeg,2,-0.196873136266667,0.448200544266667,1.4074334848,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic38.jpeg,2,-0.196873136266667,0.473333285066667,1.45351017626667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic39.jpeg,2,-0.196873136266667,0.4900884456,1.47445412693333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic40.jpeg,2,-0.196873136266667,0.4900884456,1.47445412693333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic41.jpeg,2,-0.196873136266667,0.536165137066667,1.52471960853333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic42.jpeg,5,-0.196873136266667,0.557109087733333,1.52471960853333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic43.jpeg,5,-0.196873136266667,0.5780530384,1.55404113946667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic44.jpeg,5,-0.196873136266667,0.5780530384,1.55404113946667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic45.jpeg,5,-0.184306765866667,0.6408848904,1.445132596,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic46.jpeg,2,-0.180117975733333,0.6408848904,1.445132596,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic47.jpeg,2,-0.1759291856,0.712094322666666,1.32784647226667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic48.jpeg,2,-0.1759291856,0.712094322666666,1.32784647226667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic49.jpeg,2,-0.1759291856,0.749793433866667,1.34879042293333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic50.jpeg,2,-0.1759291856,0.7665485944,1.3571680032,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic51.jpeg,2,-0.1759291856,0.7665485944,1.3571680032,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic52.jpeg,3,-0.1759291856,0.833569236533333,1.3697343736,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic53.jpeg,3,-0.1759291856,0.833569236533333,1.37392316373333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic54.jpeg,5,-0.1507964448,0.8293804464,1.37392316373333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic55.jpeg,5,-0.125663704,0.825191656266667,1.39067832426667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic56.jpeg,4,-0.125663704,0.825191656266667,1.39067832426667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic57.jpeg,4,-0.121474913866667,0.888023508266666,1.26501462026667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic58.jpeg,4,-0.121474913866667,0.888023508266666,1.26501462026667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic59.jpeg,4,-0.167551605333333,0.900589878666666,1.24825945973333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic60.jpeg,4,-0.192684346133333,0.9047786688,1.23569308933333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic61.jpeg,4,-0.192684346133333,0.9047786688,1.23569308933333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic62.jpeg,2,-0.2387610376,0.921533829333333,1.2063715584,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic63.jpeg,2,-0.259704988266667,0.9299114096,1.18961639786667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic64.jpeg,2,-0.259704988266667,0.9299114096,1.18961639786667,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic65.jpeg,2,-0.259704988266667,0.975988101066666,1.193805188,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic66.jpeg,2,-0.259704988266667,0.996932051733333,1.193805188,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic67.jpeg,2,-0.259704988266667,0.996932051733333,1.193805188,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic68.jpeg,2,-0.259704988266667,1.04719753333333,1.18542760773333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic69.jpeg,5,-0.259704988266667,1.04719753333333,1.18542760773333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic70.jpeg,5,-0.259704988266667,1.10165180506667,1.17286123733333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic71.jpeg,3,-0.259704988266667,1.10165180506667,1.17286123733333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic72.jpeg,5,-0.247138617866667,1.1686724472,1.0304423728,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic73.jpeg,5,-0.2261946672,1.16029486693333,1.04719753333333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic74.jpeg,10,-0.222005877066667,1.193805188,1.04719753333333,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic75.jpeg,1,-0.217817086933333,1.23569308933333,0.888023508266666,1.00112084186667,1.19799397813333
/home/gov_laptop/ArmDemo/FullArmPics/pic76.jpeg,1,-0.217817086933333,1.23569308933333,0.888023508266666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic77.jpeg,1,-0.217817086933333,1.23569308933333,0.888023508266666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic78.jpeg,1,-0.217817086933333,1.21056034853333,0.896401088533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic79.jpeg,1,-0.217817086933333,1.13516212613333,0.908967458933333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic80.jpeg,1,-0.217817086933333,1.13516212613333,0.908967458933333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic81.jpeg,1,-0.217817086933333,1.11421817546667,0.913156249066666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic82.jpeg,1,-0.217817086933333,1.11421817546667,0.913156249066666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic83.jpeg,1,-0.217817086933333,1.07233027413333,0.908967458933333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic84.jpeg,1,-0.217817086933333,1.0555751136,0.9047786688,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic85.jpeg,1,-0.217817086933333,1.0555751136,0.9047786688,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic86.jpeg,1,-0.217817086933333,1.0178760024,0.896401088533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic87.jpeg,1,-0.217817086933333,0.988554471466666,0.862890767466666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic88.jpeg,1,-0.217817086933333,0.988554471466666,0.862890767466666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic89.jpeg,1,-0.217817086933333,0.975988101066666,0.850324397066667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic90.jpeg,1,-0.217817086933333,0.950855360266666,0.812625285866666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic91.jpeg,1,-0.217817086933333,0.94247778,0.7916813352,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic92.jpeg,1,-0.217817086933333,0.94247778,0.7916813352,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic93.jpeg,1,-0.217817086933333,0.94247778,0.7916813352,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic94.jpeg,1,-0.217817086933333,0.921533829333333,0.707905532533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic95.jpeg,1,-0.217817086933333,0.921533829333333,0.707905532533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic96.jpeg,3,-0.217817086933333,0.921533829333333,0.707905532533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic97.jpeg,3,-0.217817086933333,0.921533829333333,0.707905532533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic98.jpeg,3,-0.217817086933333,0.921533829333333,0.636696100266667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic99.jpeg,3,-0.1759291856,0.896401088533333,0.682772791733333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic100.jpeg,3,-0.154985234933333,0.883834718133333,0.699527952266666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic101.jpeg,3,-0.154985234933333,0.883834718133333,0.699527952266666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic102.jpeg,3,-0.108908543466667,0.871268347733333,0.7288494832,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic103.jpeg,3,-0.0879645928,0.862890767466666,0.737227063466667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic104.jpeg,3,-0.067020642133333,0.858701977333333,0.737227063466667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic105.jpeg,3,-0.046076691466667,0.858701977333333,0.749793433866667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic106.jpeg,3,-0.046076691466667,0.858701977333333,0.749793433866667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic107.jpeg,3,0.0,0.8545131872,0.753982224,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic108.jpeg,3,0.0,0.8545131872,0.753982224,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic109.jpeg,3,0.046076691466667,0.858701977333333,0.749793433866667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic110.jpeg,3,0.067020642133333,0.858701977333333,0.745604643733333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic111.jpeg,3,0.067020642133333,0.858701977333333,0.745604643733333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic112.jpeg,3,0.0879645928,0.862890767466666,0.737227063466667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic113.jpeg,3,0.108908543466667,0.871268347733333,0.737227063466667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic114.jpeg,3,0.154985234933333,0.883834718133333,0.699527952266666,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic115.jpeg,3,0.1759291856,0.896401088533333,0.682772791733333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic116.jpeg,3,0.196873136266667,0.908967458933333,0.661828841066667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic117.jpeg,3,0.217817086933333,0.921533829333333,0.661828841066667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic118.jpeg,3,0.217817086933333,0.921533829333333,0.661828841066667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic119.jpeg,2,0.259704988266667,0.950855360266666,0.582241828533333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic120.jpeg,2,0.280648938933333,0.971799310933333,0.544542717333333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic121.jpeg,2,0.280648938933333,0.971799310933333,0.544542717333333,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic122.jpeg,2,0.280648938933333,0.9676105208,0.62831852,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic123.jpeg,2,0.280648938933333,0.971799310933333,0.661828841066667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic124.jpeg,3,0.280648938933333,0.971799310933333,0.661828841066667,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic125.jpeg,3,0.280648938933333,0.984365681333333,0.7162831128,1.00112084186667,-0.800058915466667
/home/gov_laptop/ArmDemo/FullArmPics/pic126.jpeg,3,0.280648938933333,0.984365681333333,0.7162831128,1.00112084186667,-0.800058915466667
